DIS_NAME,DIS_CODE,UPA_NAME,UPA_CODE,UpazilaID,Average_temperature,Total_rainfall,Relative_humidity,Average_NDVI,Average_NDWI,month,year,PV,PF,MIXED,TEST,CASE,Population,API,MALE,FEMALE,PREGNANT,Age_1Y,Age_14Y,Age_15Y,LLIN
Maulvibazar,BD6058,Barlekha,BD605814,141,28.3354705766156,13.6823858879096,84.6311283728538,0.55757468560552,0.0502086322622401,7,2014,0,0,0,401,0,264953,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.3191369655431,13.7015489408071,86.6077039024174,0.553173261393923,0.0539047033666617,8,2014,0,0,0,521,0,264953,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.0082697301475,13.0761303258487,86.503231161768,0.608602238967423,0.105727352756866,9,2014,0,1,1,600,2,264953,0.00754850860341268,2,0,0,0,0,2,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.0909050712473,2.76083711785557,79.3278013199986,0.65782404757192,0.179328957393202,10,2014,0,0,0,527,0,264953,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,22.9851724162781,0.151844195197346,72.7180754518292,0.617447264008507,0.0874709701371717,11,2014,1,1,0,678,2,264953,0.00754850860341268,1,1,0,0,0,1,0
Maulvibazar,BD6058,Barlekha,BD605814,141,19.9328510975142,0.0140201061634414,72.3983853759147,0.562287333021087,0.013247957863533,12,2014,0,0,0,573,0,264953,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,19.4481146083345,0.351963539097713,71.6439541944636,0.538945406698951,0.000328758104892452,1,2015,1,0,0,409,1,267338,0.00374058308209084,1,0,0,0,0,1,8955
Maulvibazar,BD6058,Barlekha,BD605814,141,21.0093329992971,0.872718119640453,64.9732216231019,0.534035751842406,-0.0080234320104541,2,2015,0,0,0,384,0,267338,0,0,0,0,0,0,0,9045
Maulvibazar,BD6058,Barlekha,BD605814,141,25.207248472518,1.53193107512317,57.3840041175182,0.537417460286407,-0.00868825900449922,3,2015,0,0,0,616,0,267338,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,24.3318488375597,21.0149148935597,83.65818324278,0.560710292084594,0.0372630546918279,4,2015,0,0,0,588,0,267338,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.7086380451759,10.6142880648821,84.8754073612971,0.540310749368218,0.0526537277393308,5,2015,2,0,1,645,3,267338,0.0112217492462725,1,2,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.4152697605221,15.5346692157446,86.4890546803858,0.517285404765631,0.0419147534501718,6,2015,0,0,0,660,0,267338,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.2125660522646,27.9630068214101,86.0507546171128,0.51137046832349,0.0407781030481628,7,2015,0,0,0,80,0,267338,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.2756324891341,13.1225124009329,86.6148117317988,0.484825641274977,0.0230068969647194,8,2015,0,0,0,421,0,267338,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.1637207861503,15.0470840701616,86.904108371806,0.580728236755615,0.104060948368584,9,2015,0,0,0,698,0,267338,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.0204006274618,4.07086333348018,80.544033056295,0.610108432569366,0.132847449383662,10,2015,0,0,0,754,0,267338,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,23.0178793826117,0.171724747918612,71.3736846827478,0.619740563504922,0.0839508470572906,11,2015,0,0,0,403,0,267338,0,0,0,0,0,0,0,8742
Maulvibazar,BD6058,Barlekha,BD605814,141,18.9196307074607,0.576091530068435,74.0057638923012,0.555329920699401,0.0144718014430982,12,2015,0,0,0,636,0,267338,0,0,0,0,0,0,0,9258
Maulvibazar,BD6058,Barlekha,BD605814,141,17.5858408111127,0.842432597213694,73.413645581406,0.505027817754771,-0.00233751303550875,1,2016,0,0,0,676,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,21.3898410147494,2.42935769343803,71.3941205856678,0.567648842252685,0.0150350217418176,2,2016,0,0,0,764,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,24.413299228053,7.71954304673056,71.7847812250004,0.597050557900601,0.0408725872079911,3,2016,0,0,0,696,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,24.8857426443774,31.3950655209552,86.3343712717301,0.510113507915099,0.0546701346789198,4,2016,0,0,0,699,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.3902020151906,20.391415740578,84.2301548926902,0.432210097371759,0.0526886150259576,5,2016,0,0,0,1032,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.6687544829095,18.5094267255252,86.3077630476906,0.475982846110116,0.0654319242533072,6,2016,0,0,0,1003,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.2844671486051,15.5525921141297,87.4446918538907,0.501580992828306,0.0442282083749776,7,2016,0,0,0,713,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,28.5055539059195,10.8675413211816,83.2618413152437,0.53738388992971,0.0768811649651763,8,2016,0,0,0,724,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.5405834343715,13.3051085122449,86.6132831622947,0.576031990674038,0.107651593111359,9,2016,0,0,0,536,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.6714628553831,7.10531659787979,83.7590387596671,0.614669699138751,0.143729180258077,10,2016,0,0,0,606,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,22.7065048880431,4.07982842046284,81.9335741958437,0.580840659461217,0.124293295992728,11,2016,0,1,0,692,1,269744,0.00370721869624533,0,1,0,0,0,1,0
Maulvibazar,BD6058,Barlekha,BD605814,141,20.6999457130337,0.140219356456049,73.7534437730374,0.583821031402623,0.040581672996984,12,2016,0,0,0,584,0,269744,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,19.4642997211027,0.0382960801853041,69.0340345473243,0.560302030847944,0.0248748540518745,1,2017,0,0,0,637,0,272037,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,21.2754224216996,1.94205205526728,65.9726128303192,0.582280329458257,0.012711471674707,2,2017,0,0,0,579,0,272037,0,0,0,0,0,0,0,9000
Maulvibazar,BD6058,Barlekha,BD605814,141,21.885964880969,12.5146285592007,77.8949104028704,0.562556332597598,0.0344128095907734,3,2017,0,0,0,714,0,272037,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,24.4348252455818,24.7483497919856,84.108013640127,0.460169319609836,0.0310885148137534,4,2017,0,0,0,779,0,272037,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.1997950192689,12.3702190307206,82.0761073420873,0.509504581275346,0.0770181947124074,5,2017,0,1,0,883,1,272037,0.00367597054812397,1,0,0,0,0,1,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.3595916736529,22.7284424134074,87.1399635192115,0.448752127628968,0.0505102076363412,6,2017,0,0,0,654,0,272037,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.6433111508376,17.4270650460418,86.41323266118,0.475922501473005,0.0486194760752744,7,2017,0,0,0,945,0,272037,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.484961169212,17.7375018364874,87.2696497757283,0.465777359914934,0.068038459834049,8,2017,0,0,0,956,0,272037,0,0,0,0,0,0,0,485
Maulvibazar,BD6058,Barlekha,BD605814,141,27.3184088476308,14.2128056280798,88.1036562981978,0.498041399435195,0.0716739670446794,9,2017,0,0,0,773,0,272037,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.1304640115812,10.8404888271021,84.4065669448518,0.538595959747073,0.120230081990557,10,2017,0,0,0,935,0,272037,0,0,0,0,0,0,0,100
Maulvibazar,BD6058,Barlekha,BD605814,141,23.174183592706,0.411909234176407,74.8913057665032,0.554312171450863,0.123488482500021,11,2017,0,0,0,889,0,272037,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,19.9203137768456,4.77701463075032,79.6017581491252,0.539346516861302,0.0579767797534527,12,2017,0,0,0,772,0,272037,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,17.3457341385096,0.788267395515209,79.1895197474008,0.541098903877225,0.024144582806083,1,2018,0,0,0,621,0,274268,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,21.1309841725277,0.454204430347502,68.1084418895667,0.589149160847531,0.0329373582323748,2,2018,0,0,0,996,0,274268,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,24.278461837702,5.94768476035079,67.8020881062021,0.619807503694021,0.0674976198710049,3,2018,0,0,0,741,0,274268,0,0,0,0,0,0,0,6952
Maulvibazar,BD6058,Barlekha,BD605814,141,25.3342519475744,8.38133243826456,78.0523976131125,0.593899407882724,0.0629167352959729,4,2018,0,0,0,970,0,274268,0,0,0,0,0,0,0,3048
Maulvibazar,BD6058,Barlekha,BD605814,141,25.757315854028,16.7590359237012,85.5910406045647,0.530562198149077,0.031037179908001,5,2018,0,0,0,1004,0,274268,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.6263678016897,22.9396325978742,86.2891582863154,0.464891324461548,0.0467860647694068,6,2018,0,0,0,963,0,274268,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,28.081693012952,13.7652307996398,85.2275791970337,0.433665664141077,0.038593366317193,7,2018,0,0,0,1181,0,274268,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,28.0535574765388,11.770895502943,85.1551970561285,0.551704796932467,0.0547856048905271,8,2018,0,0,0,1234,0,274268,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.7322573435954,6.75644371278809,84.2453132479811,0.618222398074966,0.0916366913910355,9,2018,0,0,0,1278,0,274268,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,24.9167462116397,6.08542864057163,81.353170628446,0.656578585884623,0.122763773557664,10,2018,0,0,0,1293,0,274268,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,21.8938577720868,0.768307256870107,77.6718793740431,0.654985041808021,0.127255837211008,11,2018,0,0,0,1267,0,274268,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,19.0864090113187,1.08844394700535,75.3760535839975,0.601053486303355,0.0523472997339106,12,2018,0,1,0,1409,1,274268,0.00364606880861056,1,0,0,0,0,1,1
Maulvibazar,BD6058,Barlekha,BD605814,141,18.8821550980626,0.0369134746752789,67.5504107561655,0.555052627299844,0.0267978474402285,1,2019,0,0,0,1113,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,20.9825376951332,1.88830100618474,64.2849726525655,0.57345280175886,0.0176857643470311,2,2019,0,0,0,970,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,23.3624243763812,2.84541292531901,67.6499370592396,0.601240306764775,0.0362906211699258,3,2019,0,0,0,850,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,25.8661812893964,9.03167132297919,78.2490157869125,0.594127539590841,0.0571621034009673,4,2019,0,0,0,914,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.3847181632923,13.8060771390582,82.7387724179557,0.568895647673342,0.0661622461071331,5,2019,0,0,0,829,0,276599,0,0,0,0,0,0,0,3800
Maulvibazar,BD6058,Barlekha,BD605814,141,28.1780819199138,13.0264350917917,84.8794753674721,0.555459008172875,0.0551230564238926,6,2019,0,0,0,1040,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.6804108443447,16.1089222148887,87.0541438032088,0.506494823998932,0.0533282723414061,7,2019,0,0,0,1552,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,28.5981958356323,12.5215829609758,84.4128085613141,0.551500439484817,0.0878603619786144,8,2019,0,0,0,1347,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.54118335876,11.7846501500508,85.3460514786754,0.633552934559456,0.102438944362818,9,2019,0,0,0,1483,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,25.8295914396596,7.83095541270805,86.0657667606155,0.640158688273806,0.125111036169351,10,2019,0,0,0,1592,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,23.1639065699181,1.29178523056641,81.8866216548615,0.640240980319272,0.126569049929832,11,2019,0,0,0,1260,0,276599,0,0,0,0,0,0,0,17
Maulvibazar,BD6058,Barlekha,BD605814,141,18.8412925416844,0.180990986269608,74.5770068343646,0.582702907400929,0.0379649940436764,12,2019,0,0,0,1057,0,276599,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,18.0715807313373,0.614158442912336,76.1275049224942,0.541903154416943,0.0167713907279212,1,2020,0,0,0,1222,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,20.3634747476908,0.468650376372034,62.7888020740185,0.542574966281997,0.00928472651744393,2,2020,0,0,0,1202,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,25.0676508049766,0.64261305205891,53.9797702253266,0.559734125035098,0.0246505456307283,3,2020,0,0,0,1014,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.4771829760249,8.57604038635509,64.7106437241188,0.601492574904601,0.0166895904747977,4,2020,0,0,0,140,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.9662422087669,13.1360526165038,79.8637718402134,0.603242491894636,0.03938824682285,5,2020,0,0,0,334,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.1579729580583,17.8741107617361,87.6041034482141,0.524782138492379,0.0360812009895944,6,2020,0,0,0,1679,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.4369995803867,13.259897178155,87.5637621718839,0.528869401027882,0.0201219957415684,7,2020,0,0,0,2079,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,28.1817581015626,14.5459721871513,85.3177753391233,0.564906158656436,0.0580763851012442,8,2020,0,0,0,2257,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.6112277456371,11.6431679736201,86.6409375162231,0.615605565139037,0.0638197581702438,9,2020,0,0,0,2299,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.1037180349014,8.29409802498298,85.6711748476608,0.627385203608402,0.136541339628018,10,2020,0,0,0,1586,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,23.0637939232007,0.748249233226113,76.1224301874158,0.614976083464138,0.122927879745613,11,2020,0,0,0,1656,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,19.268736045535,0.0678984867592129,73.5265778055955,0.574970399391464,0.0249890952928921,12,2020,0,0,0,703,0,278922,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,18.7858094786798,0.115565743841161,70.4127981135014,0.547127119573472,0.00863028478335516,1,2021,0,0,0,93,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,21.2549967583156,0.0330862014779447,59.6991077871026,0.533865150660781,0.00157886026148135,2,2021,0,0,0,87,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,25.0511487993426,5.50765970123066,60.48598761178,0.567123723319047,0.0090089267911749,3,2021,0,0,0,215,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.0561327003895,2.56859138711304,70.2154511096232,0.622205184977191,0.0558007647423845,4,2021,0,0,0,148,0,281209,0,0,0,0,0,0,0,6400
Maulvibazar,BD6058,Barlekha,BD605814,141,27.5716454822561,9.9019064184688,78.6915250934705,0.625951906563158,0.0445534704636661,5,2021,0,0,0,370,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.2782448051445,13.9568475482888,86.5452706623805,0.574908030753579,0.032834897356153,6,2021,0,0,0,409,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.6726181268112,15.2262407777853,86.3812466147594,0.549766858023043,0.0426462695426815,7,2021,0,0,0,691,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.1059322951174,14.3202578328573,88.1492606555386,0.52877772154914,0.0442579445291821,8,2021,0,0,0,662,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,28.2976543051322,9.83069597356416,83.129308003073,0.648486755211905,0.156438178201983,9,2021,0,0,0,798,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.1050441652352,3.56394037380121,80.5675425421063,0.696060274592661,0.155383052408441,10,2021,0,0,0,718,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,22.8915141378725,0.0305878429595445,69.396517484193,0.674210407700132,0.11703801440624,11,2021,0,0,0,464,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,19.5299297077262,3.02663612516675,76.1584922875091,0.604582123589713,0.0373183136879768,12,2021,0,0,0,457,0,281209,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,18.1446155343378,1.23458144947239,74.6590316440588,0.565761446513811,0.0137468684603198,1,2022,0,0,0,682,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,18.4843957183891,1.27987496587557,68.7650016848134,0.56796758485889,0.014407565390879,2,2022,0,0,0,726,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,25.4150418734428,2.5848412307817,60.1580280517244,0.601356871855481,0.00463877722173382,3,2022,0,0,0,784,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.4272148129586,7.19250945631108,80.0683272964231,0.620755597878873,0.0521253694420377,4,2022,0,0,0,546,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.5960667973063,14.4067341307748,84.069706132327,0.516137736831566,0.0359126743326303,5,2022,0,0,0,573,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.5307075959235,18.5353060403276,88.5680393522153,0.373750349205728,0.0113639081823831,6,2022,0,0,0,521,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,28.4370242568425,13.6715159572084,83.4669729182363,0.394559181711263,0.0797271550729826,7,2022,0,0,0,741,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,28.6664705870574,8.09217695375599,82.0398725489032,0.497783658852069,0.0579223858162142,8,2022,0,0,0,800,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.5284703113262,5.24813028796298,86.0508122182906,0.575126699709542,0.0779569768088189,9,2022,0,0,0,765,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.1201105800737,3.2773343122103,82.412827005176,0.647990582742212,0.152432626493609,10,2022,0,0,0,736,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,23.3271946888668,0.0775713989068303,71.717627106692,0.669848589425206,0.140572828933683,11,2022,0,0,0,837,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,20.2852660097176,0.15979708675235,72.4817888893681,0.583090056353945,0.0274219448024573,12,2022,0,0,0,940,0,284106,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,18.9569163069555,0.0146214413956401,69.2305070947381,0.539521365878302,-0.00648715074840849,1,2023,0,0,0,975,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,21.7584455163369,0.256960709683342,61.525427745655,0.524621625380334,-0.00965732686184357,2,2023,0,0,0,839,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,24.4798243901781,1.89650577501628,62.9768084019472,0.581269407702435,0.00940074441779793,3,2023,0,0,0,1442,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.7011268364752,3.18648258017036,68.8709958560203,0.603052045942407,0.06226725842763,4,2023,0,0,0,30,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,26.3199500093503,0.796150069470361,84.4947650752078,0.633019119986988,0.0573591495420084,5,2023,0,0,0,613,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,25.5843520858458,0.458746474650977,85.7241614349101,0.526642093703825,0.0439294924546548,6,2023,0,0,0,582,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,28.4015293539622,6.0071616079543,87.3539452271897,0.506463508605571,0.0550767872111755,7,2023,0,0,0,644,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.9040417750002,8.46514576264721,86.9112621632839,0.568969971011723,0.0294417351625975,8,2023,0,0,0,679,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.4076072429948,16.9266262829382,87.4809598491168,0.638409533218561,0.129551198494238,9,2023,0,0,0,669,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.4419599130789,23.1690289238529,87.7731494555241,0.689915732075754,0.143346630409311,10,2023,0,0,0,647,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,25.8883971237445,13.9028831076362,81.349473386858,0.664683104518903,0.12387855401566,11,2023,0,0,0,515,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,22.2829876492547,1.0993283864754,72.0874215295753,0.610768641049423,0.0456997032033906,12,2023,0,0,0,426,0,287600,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,17.7278151295183,0.0372826094220317,77.7483088284589,0.558070202952454,0.0132852211125069,1,2024,0,0,0,359,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,20.7986442923913,1.90718401624659,70.9099172566921,0.580199016999398,0.0221828463366383,2,2024,0,0,0,603,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,23.842845086154,2.8738670545722,60.7715594638316,0.612093284881446,0.0424469729840226,3,2024,0,0,0,555,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,24.525746310266,9.12198803620898,57.6746320862789,0.57606576402922,0.0788656256448599,4,2024,0,0,0,547,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.6855199152951,13.9441379104488,73.993495641671,0.59343710238458,0.0773456562204517,5,2024,0,0,0,597,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.8546342745255,13.1566994427096,88.8018585741774,0.326663293811538,0.0194264926868221,6,2024,0,0,0,621,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.8145384743768,16.2700114370376,84.4925083891075,0.41110375875172,0.032265046341606,7,2024,0,0,0,589,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.7189327016621,12.6467987905856,86.1980057207904,0.494790911732484,0.0492197232457052,8,2024,0,0,0,584,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,27.4383467981392,11.9024966515513,87.7616726721378,0.55448766496504,0.114225512300929,9,2024,0,0,0,579,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,25.6236185525195,7.90926496683513,87.5910949683058,0.618436120036088,0.0967700862695109,10,2024,0,0,0,650,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,22.0417866128484,1.30470308287207,82.9869560395835,0.635060881286548,0.11804002480835,11,2024,0,0,0,0,0,291109,0,0,0,0,0,0,0,0
Maulvibazar,BD6058,Barlekha,BD605814,141,18.6660717513099,0.182800896132304,71.5569112283009,0.589051859611127,0.0348951276496401,12,2024,0,0,0,536,0,291109,0,0,0,0,0,0,0,0
Rangamati,BD2084,Barkal,BD208421,169,18.7364271923051,0.0879779868463554,68.5284534540395,0.627705661596895,0.087042749210154,1,2012,34,17,0,312,51,47979,1.06296504720815,31,20,0,0,6,26,0
Rangamati,BD2084,Barkal,BD208421,169,21.8519403196929,0.194285858578555,52.3273248848607,0.560514327811987,0.0266434441142824,2,2012,2,37,0,348,39,47979,0.812855624335647,23,16,0,0,2,26,0
Rangamati,BD2084,Barkal,BD208421,169,25.2580135913416,0.833836126197277,59.4748995699432,0.514908168115567,-0.00280970637830622,3,2012,,,,,,47979,0,,,,,,,
Rangamati,BD2084,Barkal,BD208421,169,26.5033407493473,6.55526847492981,74.1950960098444,0.625865882783817,0.0247151473490822,4,2012,0,28,0,259,28,47979,0.583588653369182,13,15,0,0,2,18,0
Rangamati,BD2084,Barkal,BD208421,169,28.121131171723,4.48880908879809,77.0123712157816,0.695250843017166,0.0937697535039082,5,2012,0,51,0,558,51,47979,1.06296504720815,29,22,0,0,6,29,0
Rangamati,BD2084,Barkal,BD208421,169,26.7174636342467,13.1083756766474,87.0359145168567,0.70868655799688,0.0820257950753306,6,2012,2,90,0,556,92,47979,1.91750557535588,45,47,1,0,7,48,0
Rangamati,BD2084,Barkal,BD208421,169,25.7882422565004,7.63447431109628,88.6379638136447,0.723590434470128,0.0546926002011243,7,2012,2,78,0,586,80,47979,1.66739615248338,45,35,0,0,5,45,0
Rangamati,BD2084,Barkal,BD208421,169,26.015637340677,7.42456346516833,88.3697236153631,0.786253568248972,0.111716737472257,8,2012,,,,,,47979,0,,,,,,,
Rangamati,BD2084,Barkal,BD208421,169,26.2125606428684,6.89968998168433,88.6301912501414,0.798620875562287,0.132616543214184,9,2012,,,,,,47979,0,,,,,,,
Rangamati,BD2084,Barkal,BD208421,169,25.2603694987143,4.92862760593507,86.5607473466896,0.803171691223086,0.209230705530583,10,2012,1,32,0,551,33,47979,0.687800912899393,20,13,0,0,4,20,0
Rangamati,BD2084,Barkal,BD208421,169,22.4405697023734,1.42331701455003,82.8032393195508,0.778115209222244,0.145003443514311,11,2012,1,36,0,529,37,47979,0.771170720523562,26,11,0,0,6,22,0
